expiration,strike,right,bid,ask,last,volume_x,delta,gamma,theta,vega,iv,openInterest,volume_y,impliedVolatility,gex
20260710,277.5,P,3.15,3.35,3.7,253.0,-0.3491958283290276,0.027652040010074177,-0.22146512218889125,0.18590794508359432,0.27269933567174254,0,,,0.0
20260710,280.0,C,6.5,6.85,6.8,230.0,0.5815355939578739,0.02936901337140262,-0.2570237616280133,0.1951502699090346,0.2699649192896607,0,,,0.0
20260710,280.0,P,4.05,4.35,4.1,607.0,-0.42053431911216077,0.029582839562906475,-0.2287931440317017,0.1951573852622417,0.2699649192896607,0,,,0.0
20260710,282.5,C,5.2,5.45,5.41,214.0,0.5070616417758949,0.03019537057323701,-0.2556561602939311,0.1969221092322515,0.26837145758619246,0,,,0.0
20260710,282.5,P,5.2,5.45,5.9,77.0,-0.4956319278123385,0.03045726235031581,-0.22767274699637952,0.19679547874436576,0.26837145758619246,0,,,0.0
20260710,285.0,C,4.0,4.2,4.08,556.0,0.43220494574210117,0.029887719062359704,-0.2453903902379606,0.19091742668317835,0.2674860475691597,0,,,0.0
20260710,285.0,P,6.5,6.85,7.33,147.0,-0.5712293922596621,0.030200596239439922,-0.21773825783123968,0.1905613691892727,0.2674860475691597,0,,,0.0
20260710,287.5,C,3.05,3.25,3.1,1008.0,0.3598069479841528,0.028532683966350454,-0.22680040648655142,0.1862759375964651,0.26682802024973495,0,,,0.0
20260710,287.5,P,8.0,8.5,8.2,39.0,-0.6444943319820235,0.028899354145179253,-0.19955878390910975,0.1841894768041623,0.26682802024973495,0,,,0.0
20260710,290.0,C,2.3,2.41,2.34,3346.0,0.28954382800489725,0.026175061470283367,-0.20151640873583343,0.17851648032068645,0.2661623781670342,0,,,0.0
20260710,290.0,P,9.25,10.3,9.5,43.0,-0.7122464419667515,0.026717482732700443,-0.1813134659643918,0.1768719314178533,0.2661623781670342,0,,,0.0
20260710,292.5,C,1.66,1.77,1.75,121.0,0.22808840613503834,0.02315909799802033,-0.17932334230310665,0.16054595670365868,0.26556431177825507,0,,,0.0
20260710,292.5,P,11.25,12.55,,0.0,-0.7818461589584442,0.023482330068464518,-0.14588689889529505,0.15444758569302586,0.26556431177825507,0,,,0.0
20260710,295.0,C,1.18,1.28,1.29,302.0,0.18314678747172017,0.020256199498522018,-0.17223048215195313,0.1379685600318068,0.2653262135068452,0,,,0.0
20260710,295.0,P,12.8,14.6,10.7,43.0,-0.8342229672452834,0.02021123133497463,-0.12382972983184182,0.1327296797699855,0.2653262135068452,0,,,0.0
20260710,297.5,C,0.82,0.93,0.89,3666.0,0.13837115456808433,0.01682001614342349,-0.14199572300136754,0.11386230257805963,0.2657770297887333,0,,,0.0
20260710,297.5,P,15.3,16.95,14.3,35.0,-0.870518777891528,0.01741193345900417,-0.11321535201089361,0.10850984047672974,0.2657770297887333,0,,,0.0
20260710,300.0,C,0.58,0.65,0.64,1010.0,0.100436096509353,0.013344927958834577,-0.11278383956422944,0.0902130799762405,0.2671352210644585,0,,,0.0
20260710,300.0,P,17.65,19.25,17.5,5.0,-0.9054919475358143,0.014365571429977641,-0.08506590191416308,0.08386156059680872,0.2671352210644585,0,,,0.0
20260710,302.5,C,0.4,0.47,0.39,62.0,0.07462893915013254,0.010592274383017871,-0.08643018131987373,0.06859502929947331,0.26946067267680474,0,,,0.0
20260710,302.5,P,19.85,21.95,,0.0,-0.9382338968536414,0.011146965270248273,-0.05843301216699004,0.06033298542633503,0.26946067267680474,0,,,0.0
20260710,305.0,C,0.29,0.33,0.3,892.0,0.05417534740840797,0.008169392209678326,-0.06378117120058233,0.052950150315018485,0.2726923286946873,0,,,0.0
20260710,305.0,P,22.3,24.55,,1.0,-0.960216739835411,0.0086890348742871,-0.03699113736584181,0.04054982732930057,0.2726923286946873,0,,,0.0
20260710,307.5,C,0.17,0.27,0.19,14.0,0.038381472475806845,0.006120744515232695,-0.04528523857356581,0.04872706917671071,0.27671690716643343,0,,,0.0
20260710,307.5,P,24.8,27.05,,0.0,-0.975866997723159,0.006850297148532946,-0.020808476237895945,0.0326926188638339,0.27671690716643343,0,,,0.0
20260717,255.0,C,27.9,29.0,,0.0,0.9229044930803363,0.006956994539351895,-0.11527234610950998,0.0990901367828485,0.33071525387569145,0,,,0.0
20260717,255.0,P,0.68,0.73,0.78,86.0,-0.07736330332448652,0.006982129923679027,-0.0890134722490259,0.09914748844911969,0.33071525387569145,0,,,0.0
20260717,260.0,C,23.3,24.3,22.9,64.0,0.8914198580844154,0.00957013209122381,-0.13205097880255678,0.12771403142452797,0.3101366997408401,0,,,0.0
20260717,260.0,P,0.98,1.03,1.0,1089.0,-0.10899945143230198,0.00961090002160384,-0.10574005917535023,0.1277959872924639,0.3101366997408401,0,,,0.0
20260717,265.0,C,18.9,19.7,19.15,3.0,0.8425621624521714,0.013087607078553245,-0.15164354330661567,0.1582897825650953,0.292847037438742,0,,,0.0
20260717,265.0,P,1.4,1.55,1.55,393.0,-0.15810065429779277,0.013153306176278443,-0.12461892023102661,0.15845151587962092,0.292847037438742,0,,,0.0
20260717,270.0,C,14.6,15.45,15.2,66.0,0.778197260631527,0.016921213145283245,-0.16797137461770184,0.1887378709576275,0.2794657843734407,0,,,0.0
20260717,270.0,P,2.21,2.39,2.35,2152.0,-0.22284553763954285,0.017024075083026603,-0.14073251247071905,0.18898197043684695,0.2794657843734407,0,,,0.0
20260717,275.0,C,11.1,11.45,10.47,123.0,0.6825075359571215,0.021095734116184057,-0.18137802765346045,0.2197787112536691,0.26993280491214316,0,,,0.0
20260717,275.0,P,3.45,3.65,3.86,430.0,-0.31929259246656494,0.021264642440422556,-0.1544830927926819,0.22153713046398815,0.26993280491214316,0,,,0.0
20260717,277.5,C,9.4,9.75,9.0,31.0,0.6281194699024993,0.02261613770519433,-0.19267591200221545,0.2365850151791431,0.2662911529254001,0,,,0.0
20260717,277.5,P,4.25,4.5,4.6,110.0,-0.37365060449780024,0.02280783938024255,-0.16545143733912404,0.23684372341602788,0.2662911529254001,0,,,0.0
20260717,280.0,C,7.85,8.2,8.19,412.0,0.5671891865981813,0.02379928769754539,-0.1976718522587504,0.24847248668642052,0.2631167784639138,0,,,0.0
20260717,280.0,P,5.2,5.45,5.2,391.0,-0.4318437884079116,0.023993875804039003,-0.1705868700114479,0.2484750677316363,0.2631167784639138,0,,,0.0
20260717,282.5,C,6.6,6.75,6.6,229.0,0.5109806146313098,0.024430440137232844,-0.19590301262711396,0.25075334026270824,0.2603348131017208,0,,,0.0
20260717,282.5,P,6.3,6.6,6.7,75.0,-0.4903968129279398,0.024720429201610692,-0.16894351780258887,0.25054611471740085,0.2603348131017208,0,,,0.0
20260717,285.0,C,5.25,5.55,5.46,1184.0,0.44975959809456934,0.02450086587634883,-0.1943046525862071,0.25308194646346127,0.2580228261068192,0,,,0.0
20260717,285.0,P,7.55,7.9,8.6,165.0,-0.5524200530655212,0.02484946096908898,-0.16709716374617223,0.2520714526653114,0.2580228261068192,0,,,0.0
20260717,287.5,C,4.2,4.5,4.4,302.0,0.38601651337615567,0.023796330623634423,-0.1858503456612528,0.24543282169343428,0.2562428498618064,0,,,0.0
20260717,287.5,P,9.0,9.55,7.95,121.0,-0.6155046948588435,0.02424815811710419,-0.15894562968628634,0.24389521741592368,0.2562428498618064,0,,,0.0
20260717,290.0,C,3.4,3.55,3.52,1207.0,0.3289490860415204,0.02258015124473163,-0.1715154141212838,0.2286672137203425,0.2549704572038546,0,,,0.0
20260717,290.0,P,10.6,11.2,11.44,166.0,-0.6776190521552264,0.023048120975164482,-0.1448674318690042,0.22651772128605785,0.2549704572038546,0,,,0.0
20260717,292.5,C,2.63,2.84,2.7,154.0,0.2755473078241155,0.02093849422054661,-0.15253331672496673,0.20466117017556673,0.2541441298912054,0,,,0.0
20260717,292.5,P,12.0,13.15,11.05,62.0,-0.7322806476436584,0.021463270304674268,-0.12639733757369598,0.20181727028575125,0.2541441298912054,0,,,0.0
20260717,295.0,C,1.99,2.18,2.1,522.0,0.23463058577684345,0.01928938355713516,-0.14768093596110288,0.20651866377193695,0.2537567199850486,0,,,0.0
20260717,295.0,P,14.05,15.05,11.45,15.0,-0.7753952425131508,0.019829895416524086,-0.11660705134666394,0.20006278211500117,0.2537567199850486,0,,,0.0
20260717,297.5,C,1.51,1.66,1.67,120.0,0.1915905393922274,0.01707761041261293,-0.13084861448771545,0.17750987939276874,0.25384199794371476,0,,,0.0
20260717,297.5,P,15.75,17.25,17.3,2.0,-0.8190146442424282,0.01769975896483162,-0.1037281481594654,0.1708342418183264,0.25384199794371476,0,,,0.0
20260717,300.0,C,1.15,1.26,1.25,4591.0,0.15105353655248108,0.014636669405570603,-0.10805062137597243,0.14652169410751248,0.2544269649578431,0,,,0.0
20260717,300.0,P,17.9,19.5,19.0,115.0,-0.8685276697965653,0.015236475707017699,-0.07818792376901129,0.13663860009343054,0.25501091501502443,0,,,0.0
20260717,302.5,C,0.88,0.95,0.9,309.0,0.11545481942080256,0.012173895443563168,-0.08660365548694604,0.11683956381233218,0.2546419636229082,0,,,0.0
20260717,302.5,P,20.2,21.95,,0.0,-0.8977167128289031,0.012923377318408164,-0.060474165099368093,0.10642870559177453,0.28347056052416725,0,,,0.0
20260717,305.0,C,0.66,0.72,0.69,610.0,0.09482920076321073,0.010392606857212515,-0.08246355295177166,0.1171976411423874,0.2565792485976096,0,,,0.0
20260717,305.0,P,22.6,24.1,23.2,11.0,-0.9274745540337203,0.01111100471461535,-0.04150829538543377,0.0967043100011793,0.28482309482110885,0,,,0.0
20260717,307.5,C,0.49,0.54,0.58,318.0,0.0730569505356439,0.008509937785791002,-0.06706457044645392,0.08963508051227587,0.2581557404067039,0,,,0.0
20260717,307.5,P,24.9,26.75,,0.0,-0.947062048780547,0.009461709364188359,-0.036045438218277326,0.06986617024722008,0.30773832865676404,0,,,0.0
20260724,255.0,C,28.35,29.85,,0.0,0.8999457170445089,0.007573055843261449,-0.0970044127436438,0.14663915063516697,0.3460446075837628,0,,,0.0
20260724,265.0,C,19.45,20.8,20.8,20.0,0.8117430238217248,0.012829087165022736,-0.12999795467829145,0.2119143794863163,0.2973567015931092,0,,,0.0
20260724,265.0,P,1.99,2.26,2.3,48.0,-0.18881933549971025,0.012887092534250683,-0.10128520166797017,0.2097427258738369,0.2841047575171912,0,,,0.0
20260724,270.0,C,15.7,16.65,18.24,5.0,0.7419855047967777,0.015903119564913207,-0.1585094172393049,0.24999760484008782,0.2846607851135212,0,,,0.0
