expiration,strike,right,gamma,iv,openInterest,volume,impliedVolatility,gex
20260731,360.0,C,0.004508138951580745,0.8266618896484373,70,5,0.8266618896484373,12730.39834120032
20260731,362.5,C,0.0051232003106898745,0.8665784826660157,26,25,0.8665784826660157,5373.550617072046
20260731,365.0,C,0.005451671679456923,0.7967549621582031,142,42,0.7967549621582031,31229.47598537799
20260731,370.0,C,0.006476085550923439,0.7258328198242188,173,14,0.7258328198242188,45196.555727295825
20260731,375.0,C,0.00782552466332782,0.7539087109375,125,112,0.7539087109375,39461.18630541345
20260731,377.5,C,0.008295726757773795,0.8010273803710937,2,1,0.8010273803710937,669.3158262707054
20260731,380.0,C,0.009481992519845406,0.663333444824219,1529,3,0.663333444824219,584862.4691116747
20260731,382.5,C,0.01022659097250087,0.6716341430664063,62,51,0.6716341430664063,25578.156198142773
20260731,385.0,C,0.010625311640337195,0.7093534924316407,456,152,0.7093534924316407,195457.8777785763
20260731,387.5,C,0.01156397725329723,0.6792024267578126,12,3,0.6792024267578126,5598.028876503163
20260731,390.0,C,0.0127544155297425,0.6380651428222657,401,19,0.6380651428222657,206324.87663102226
20260731,392.5,C,0.013309603307946775,0.6419713537597658,164,183,0.6419713537597658,88055.32395552447
20260731,395.0,C,0.014601099427357976,0.603763728027344,181,1,0.603763728027344,106613.15431182772
20260731,397.5,C,0.014531356829314692,0.6278113391113282,110,76,0.6278113391113282,64483.041243652246
20260731,400.0,C,0.015938947351147044,0.5835002587890624,3016,3,0.5835002587890624,1939267.1144793504
20260731,402.5,C,0.016340967193240633,0.5764812860107422,106,1,0.5764812860107422,69876.36149950717
20260731,405.0,C,0.016804664643731232,0.5618940295410157,2718,45,0.5618940295410157,1842578.3418355263
20260731,407.5,C,0.016685272034915325,0.5610395458984375,1298,29,0.5610395458984375,873684.5257903539
20260731,410.0,C,0.016337089302140815,0.5620160986328125,3319,140,0.5620160986328125,2187401.9503455022
20260731,412.5,C,0.016019454208870014,0.5553022985839844,309,6,0.5553022985839844,199688.4078921678
20260731,415.0,C,0.015473874717419615,0.5504195349121095,1760,14,0.5504195349121095,1098647.5807567474
20260731,417.5,C,0.014090084298109009,0.5847209497070311,329,4,0.5847209497070311,187006.26183043513
20260731,420.0,C,0.013892431005473297,0.5415084912109377,2051,101,0.5415084912109377,1149451.2809023783
20260731,422.5,C,0.012768300762029837,0.5539595385742189,740,203,0.5539595385742189,381163.6555703738
20260731,425.0,C,0.011832842119141306,0.5339402075195312,1747,21,0.5339402075195312,833928.1508227041
20260731,427.5,C,0.010713771775805639,0.5366257275390626,872,10,0.5366257275390626,376882.12100518006
20260731,430.0,C,0.0095821066485282,0.5313767565917968,2840,37,0.5313767565917968,1097807.0106355043
20260731,432.5,C,0.008403379693640476,0.5222215747070311,2378,130,0.5222215747070311,806143.7602458957
20260731,435.0,C,0.007334010314296929,0.5222215747070311,1722,11,0.5222215747070311,509473.1759733483
20260731,437.5,C,0.006359786448032114,0.5239305419921875,158,2,0.5239305419921875,40536.50292581004
20260731,440.0,C,0.005425741456908757,0.5227098510742187,2573,27,0.5227098510742187,563177.818319151
20260731,442.5,C,0.004552499936105615,0.5200243310546875,96,3,0.5200243310546875,17630.630392553914
20260731,445.0,C,0.00418555621277907,0.543949873046875,436,135,0.543949873046875,73618.39210635812
20260731,447.5,C,0.0033063453426031494,0.5293015820312501,163,97,0.5293015820312501,21741.148226950445
20260731,450.0,C,0.0028781547438068676,0.5390671093750001,2131,9,0.5390671093750001,247425.38194793428
20260731,452.5,C,0.0023499359811547556,0.5371140039062501,1910,74,0.5371140039062501,181065.64576410924
20260731,455.0,C,0.0018655142970550789,0.5327195166015625,533,2,0.5327195166015625,40111.82763324693
20260731,457.5,C,0.0014290060787572902,0.5258836474609375,103,72,0.5258836474609375,5937.696024984229
20260731,460.0,C,0.0012523970535789006,0.5371140039062501,4191,24,0.5371140039062501,211741.68151554518
20260731,462.5,C,0.0012638295831498615,0.5654340332031251,107,10,0.5654340332031251,5455.303965881796
20260731,465.0,C,0.001141945198426523,0.579105771484375,293,9,0.579105771484375,13497.692896169237
20260731,467.5,C,0.000815391513522319,0.5644574804687501,65,16,0.5644574804687501,2138.091088055252
20260731,470.0,C,0.0005640939459454368,0.5507857421875001,1587,20,0.5507857421875001,36113.95271706178
20260731,472.5,C,0.0007211257697058561,0.5986368261718751,104,7,0.5986368261718751,3025.45720627321
20260731,475.0,C,0.00036058245277305486,0.5546919531250001,876,43,0.5546919531250001,12742.520893130399
20260731,477.5,C,0.0003408566387243246,0.570316796875,230,1,0.570316796875,3162.614462438935
20260731,480.0,C,0.0002661015829950353,0.570316796875,779,126,0.570316796875,8362.412284530517
20260731,482.5,C,0.0004999750960516627,0.648441015625,40,3,0.648441015625,806.7798139928051
20260731,485.0,C,0.00017829341475212966,0.57812921875,928,59,0.57812921875,6674.672150110536
20260731,487.5,C,0.0004539601203921952,0.6806672558593752,43,1,0.6806672558593752,787.4678243198865
20260731,490.0,C,0.00043244562807251815,0.6962920996093751,379,165,0.6962920996093751,6611.76456210584
20260731,492.5,C,0.000409538269537195,0.710940390625,74,3,0.710940390625,1222.5675665235988
20260731,495.0,C,0.00037914425340955575,0.7226590234375,452,2,0.7226590234375,6913.36636371129
20260731,497.5,C,0.0003640206598556293,0.7382838671874999,169,2,0.7382838671874999,2481.7578072308743
20260731,500.0,C,3.460283261522894e-05,0.57812921875,2622,64,0.57812921875,3660.0835465321525
20260731,505.0,C,0.0003056316171236939,0.7773459765625,1317,1048,0.7773459765625,16237.931832431594
20260731,510.0,C,0.000282678877971234,0.80664255859375,382,3,0.80664255859375,4356.1555714027445
20260731,515.0,C,2.997327656653204e-05,0.6562534375000001,139,2,0.6562534375000001,168.0721210458952
20260731,520.0,C,0.0002546725706623902,0.86914193359375,539,22,0.86914193359375,5537.549187296308
20260731,530.0,C,0.00018107541222108533,0.8984385156249999,335,6,0.8984385156249999,2447.0956734776196
20260731,540.0,C,0.00017999933914986585,0.96679720703125,297,8,0.96679720703125,2156.6219421714873
20260731,550.0,C,0.00015211928110302225,1.01172369140625,445,2,1.01172369140625,2730.8065439447746
20260731,560.0,C,0.00013687638835231818,1.0625046875000002,1000,9,1.0625046875000002,5521.730382520868
20260731,570.0,C,0.00012511878037659013,1.11328568359375,175,11,1.11328568359375,883.297925855104
20260731,580.0,C,8.775742175407008e-05,1.125004375,122,3,1.125004375,431.90710241967486
20260731,590.0,C,0.00010328910481828889,1.2070352148437498,140,1,1.2070352148437498,583.350008846443
20260731,600.0,C,9.562014335663834e-05,1.25390998046875,401,2,1.25390998046875,1546.8222934632092
20260731,610.0,C,8.946680153755086e-05,1.3007847460937496,834,23,1.3007847460937496,3010.0563208491676
20260731,620.0,C,9.459892971176841e-06,1.09375453125,426,1,1.09375453125,162.57077704120434
20260731,630.0,C,8.226914815662237e-06,1.125004375,628,26,1.125004375,208.42187752337983
20260731,215.0,P,-2.6577006846856168e-06,1.5625021874999998,534,7,1.5625021874999998,-57.252437973361914
20260731,220.0,P,-5.85575578900467e-06,1.5937520312499998,57,1,1.5937520312499998,-13.464941524201532
20260731,225.0,P,-3.502412716679349e-06,1.46875265625,372,58,1.46875265625,-52.560189282124924
20260731,230.0,P,-7.783438051045644e-06,1.5000025,722,23,1.5000025,-226.70198892924174
20260731,235.0,P,-1.8498143336993714e-05,1.5546897265624997,697,10,1.5546897265624997,-520.1248194492915
20260731,240.0,P,-1.6325260073651393e-05,1.46875265625,1610,290,1.46875265625,-1060.309479776185
20260731,245.0,P,-3.9281140520448466e-05,1.5390648046875,470,47,1.5390648046875,-744.7810301756434
20260731,250.0,P,-5.304288242018755e-06,1.21875390625,1598,116,1.21875390625,-341.9405065701032
20260731,255.0,P,-3.364247928088652e-05,1.3750031249999999,268,33,1.3750031249999999,-363.72189678762516
20260731,260.0,P,-5.2997244569272516e-05,1.3789093554687497,569,5,1.3789093554687497,-1216.500288763174
20260731,265.0,P,-5.362842450683153e-05,1.3125034374999998,318,13,1.3125034374999998,-687.968918823569
20260731,270.0,P,-5.8044998619856514e-05,1.2578162109375,5799,7436,1.2578162109375,-13578.89948478774
20260731,275.0,P,-3.915146254981616e-05,1.140629296875,1179,32,1.140629296875,-1862.1233887013962
20260731,280.0,P,-3.8366819760172705e-05,1.0781296093750001,377,8,1.0781296093750001,-583.5039652313129
20260731,285.0,P,-3.975230598486884e-05,1.0234423828125,463,430,1.0234423828125,-742.48892016558
20260731,290.0,P,-0.0001434837051671375,1.1308637207031251,401,210,1.1308637207031251,-2321.0987362091446
20260731,295.0,P,-0.000139621094789969,1.05859845703125,1547,2,1.05859845703125,-8713.40724287455
20260731,300.0,P,-9.014934923130102e-05,0.937500625,1347,108,0.937500625,-4898.654966716866
20260731,305.0,P,-9.07583732622776e-05,0.8789074609374999,2891,4,0.8789074609374999,-10584.770701921307
20260731,310.0,P,-0.00021381960018732483,0.92187578125,681,66,0.92187578125,-5874.099310477829
20260731,315.0,P,-0.00017794751322224646,0.8339860351562498,769,13,0.8339860351562498,-5520.328505161058
20260731,320.0,P,-0.00033313857815489345,0.851563984375,1700,101,0.851563984375,-22846.543748289147
20260731,322.5,P,-0.00032095371196492746,0.8125018749999999,210,3,0.8125018749999999,-2718.994675819199
20260731,325.0,P,-0.0003402720951611564,0.78711150390625,976,109,0.78711150390625,-13397.470592714702
20260731,327.5,P,-0.0002788731827434483,0.7304714453125,952,1,0.7304714453125,-10710.021957930885
20260731,330.0,P,-0.00033705133190284364,0.72070591796875,2899,2,0.72070591796875,-39417.66757506829
20260731,332.5,P,-0.0004734287586588992,0.7304714453125,177,4,0.7304714453125,-3380.4503508913817
20260731,335.0,P,-0.0005705337019999576,0.7216824707031251,910,229,0.7216824707031251,-20944.469065866066
20260731,337.5,P,-0.0006071991661916449,0.6953155468750001,278,104,0.6953155468750001,-6809.615994607727
20260731,340.0,P,-0.0006946008193108251,0.6787141503906251,658,421,0.6787141503906251,-18437.74670689624
20260731,342.5,P,-0.0008782688324258649,0.676761044921875,222,135,0.676761044921875,-7865.513939093984
20260731,345.0,P,-0.001062283520621057,0.6689486230468751,1272,9,0.6689486230468751,-54509.7531308358
20260731,347.5,P,-0.0012317805655534507,0.6543003320312502,131,60,0.6543003320312502,-6509.55503314392
20260731,350.0,P,-0.0014722965057835766,0.6450230810546875,5188,6,0.6450230810546875,-308135.62240696163
20260731,352.5,P,-0.0016577579446771169,0.6245154736328126,280,144,0.6245154736328126,-18725.17170894148
20260731,355.0,P,-0.0020364086606569085,0.6210975390625001,4034,8,0.6210975390625001,-331396.1730187465
20260731,357.5,P,-0.002394908744812811,0.6093789062500001,264,1,0.6093789062500001,-25505.835610066315
20260731,360.0,P,-0.0027864644111067326,0.5952188916015625,1760,13,0.5952188916015625,-197839.41902288378
20260731,362.5,P,-0.0034882692103418295,0.6025430371093752,460,139,0.6025430371093752,-64731.32337862388
20260731,365.0,P,-0.0040351544652945295,0.5886271606445312,1293,8,0.5886271606445312,-210477.3410057895
20260731,367.5,P,-0.004749006482393531,0.5820354296875,868,11,0.5820354296875,-166291.15399941412
20260731,370.0,P,-0.005582245443071094,0.5783733569335938,2204,11,0.5783733569335938,-496326.172975324
20260731,372.5,P,-0.006472312190587982,0.5717816259765626,1052,34,0.5717816259765626,-274676.7224766963
20260731,375.0,P,-0.007453464462049362,0.5656781713867188,3010,29,0.5656781713867188,-905047.4316892354
20260731,377.5,P,-0.008493334279672029,0.5550581604003908,674,26,0.5550581604003908,-230932.34917079203
20260731,380.0,P,-0.009614790682288493,0.5376022802734376,5360,87,0.5376022802734376,-2078984.6521001128
20260731,382.5,P,-0.01083376120384874,0.5467574621582032,678,14,0.5467574621582032,-296316.3477711853
20260731,385.0,P,-0.012039021781073753,0.5433395275878907,4007,16,0.5433395275878907,-1946064.3739248775
20260731,387.5,P,-0.013555129759123494,0.5116015637207032,478,31,0.5116015637207032,-261383.5400349188
20260731,390.0,P,-0.01457576702475837,0.5241746801757812,2198,178,0.5241746801757812,-1292426.2365656188
20260731,392.5,P,-0.015847703485871927,0.5139208764648437,184,94,0.5139208764648437,-117633.44596353495
20260731,395.0,P,-0.01696526383321417,0.5073291455078125,2505,19,0.5073291455078125,-1714411.2492807105
20260731,397.5,P,-0.01789012896507468,0.5024463818359376,1343,4,0.5024463818359376,-969250.7451350444
20260731,400.0,P,-0.018524535145959028,0.5001881036376954,5056,59,0.5001881036376954,-3778340.064865761
20260731,402.5,P,-0.01877451014742543,0.5016529327392578,164,68,0.5016529327392578,-124210.73227259546
20260731,405.0,P,-0.018191749891803013,0.5189257092285156,1509,12,0.5189257092285156,-1107414.934019305
20260731,407.5,P,-0.018003532724757142,0.5188036401367188,870,2,0.5188036401367188,-631864.0468750023
20260731,410.0,P,-0.017589061277317866,0.5188036401367188,1383,6,0.5188036401367188,-981321.9239267914
20260731,412.5,P,-0.01761533535268889,0.49609878906250005,336,323,0.49609878906250005,-238768.40180350837
20260731,415.0,P,-0.017950561433463814,0.44653873779296877,553,100,0.44653873779296877,-400451.4101294122
20260731,417.5,P,-0.01699948488468582,0.4195614685058594,396,319,0.4195614685058594,-271567.38301431184
20260731,420.0,P,-0.014511968036627907,0.49207050903320315,12652,1,0.49207050903320315,-7406826.232060052
20260731,422.5,P,-0.013383853845085558,0.42407802490234375,91,41,0.42407802490234375,-49132.54236477829
20260731,425.0,P,-0.011858190374505353,0.4650932397460938,395,5,0.4650932397460938,-188956.6468696786
20260731,427.5,P,-0.010671241399187618,0.514531221923828,114,6,0.514531221923828,-49075.69461844756
20260731,430.0,P,-0.009140833115867433,0.47803256347656253,916,2,0.47803256347656253,-337775.3194341227
20260731,432.5,P,-0.0,1.0000000000000003e-05,122,10,1.0000000000000003e-05,-0.0
20260731,435.0,P,-0.006697419854595265,0.47900911621093745,138,1,0.47900911621093745,-37284.92478088341
20260731,437.5,P,-0.005002203826573914,0.44824770507812495,32,3,0.44824770507812495,-6457.404946170184
20260731,440.0,P,-0.0,1.0000000000000003e-05,340,1,1.0000000000000003e-05,-0.0
20260731,442.5,P,-0.0,1.0000000000000003e-05,38,10,1.0000000000000003e-05,-0.0
20260731,445.0,P,-0.002671989295888404,0.4555718505859375,93,3,0.4555718505859375,-10024.536977245372
20260731,447.5,P,-0.001389499821453572,0.41309180664062495,4,12,0.41309180664062495,-224.2152491890342
20260731,450.0,P,-0.0,1.0000000000000003e-05,1427,1,1.0000000000000003e-05,-0.0
20260731,452.5,P,-0.0,1.0000000000000003e-05,12,11,1.0000000000000003e-05,-0.0
20260731,455.0,P,-0.0,1.0000000000000003e-05,106,4,1.0000000000000003e-05,-0.0
20260731,457.5,P,-0.0,1.0000000000000003e-05,6,0,1.0000000000000003e-05,-0.0
20260731,460.0,P,-0.0,1.0000000000000003e-05,235,2,1.0000000000000003e-05,-0.0
20260731,465.0,P,-0.0,1.0000000000000003e-05,74,2,1.0000000000000003e-05,-0.0
20260731,467.5,P,-0.0013688534389185245,0.632816171875,1,1,0.632816171875,-55.220916579412204
20260731,470.0,P,-0.0,1.0000000000000003e-05,289,1,1.0000000000000003e-05,-0.0
20260731,475.0,P,-0.0,1.0000000000000003e-05,0,1,1.0000000000000003e-05,-0.0
20260731,480.0,P,-0.0,1.0000000000000003e-05,2,2,1.0000000000000003e-05,-0.0
20260731,485.0,P,-0.0010585711869828044,0.7807639111328125,3,0,0.7807639111328125,-128.11146076221993
20260731,490.0,P,-0.0,1.0000000000000003e-05,0,1,1.0000000000000003e-05,-0.0
20260731,495.0,P,-0.0,1.0000000000000003e-05,1,0,1.0000000000000003e-05,-0.0
20260731,500.0,P,-0.0008223185308285983,0.885743330078125,0,4,0.885743330078125,-0.0
20260731,505.0,P,-0.0,1.0000000000000003e-05,0,2,1.0000000000000003e-05,-0.0
20260731,510.0,P,-0.00043552129189217083,0.8652357226562499,0,2,0.8652357226562499,-0.0
20260731,515.0,P,-0.0,1.0000000000000003e-05,0,0,1.0000000000000003e-05,-0.0
20260731,520.0,P,-0.00027840879311097583,0.8808605664062499,0,100,0.8808605664062499,-0.0
20260731,530.0,P,-0.0,1.0000000000000003e-05,0,130,1.0000000000000003e-05,-0.0
20260731,540.0,P,-0.0,1.0000000000000003e-05,0,7,1.0000000000000003e-05,-0.0
20260731,550.0,P,-0.0,1.0000000000000003e-05,0,7,1.0000000000000003e-05,-0.0
20260731,560.0,P,-0.0,1.0000000000000003e-05,0,0,1.0000000000000003e-05,-0.0
20260731,570.0,P,-0.0,1.0000000000000003e-05,0,0,1.0000000000000003e-05,-0.0
20260731,580.0,P,-0.0,1.0000000000000003e-05,0,10,1.0000000000000003e-05,-0.0
20260731,590.0,P,-0.0,1.0000000000000003e-05,0,2,1.0000000000000003e-05,-0.0
20260731,600.0,P,-0.0,1.0000000000000003e-05,0,26,1.0000000000000003e-05,-0.0
20260731,610.0,P,-0.0,1.0000000000000003e-05,0,0,1.0000000000000003e-05,-0.0
20260731,630.0,P,-0.00014062813471135195,1.5000025,0,0,1.5000025,-0.0
20260807,225.0,C,0.0004325269001674712,1.8515632421875,4,0,1.8515632421875,69.79427071862384
20260807,230.0,C,0.0004448791592788065,1.7651378930664063,12,0,1.7651378930664063,215.362441973596
20260807,235.0,C,0.0005625744286813296,1.8557136120605469,4,0,1.8557136120605469,90.77926010973408
20260807,255.0,C,0.0006279420255043205,1.4987818029785154,171,0,1.4987818029785154,4331.739381898735
20260807,270.0,C,0.000843610041521646,1.4067412475585939,3,0,1.4067412475585939,102.09621805507416
20260807,275.0,C,0.0008583482997239136,1.3132358557128905,172,5,1.3132358557128905,5955.780146575933
20260807,280.0,C,0.0009662826176633818,1.2963902368164062,421,420,1.2963902368164062,16410.919780325723
20260807,300.0,C,0.001544906718962619,1.2677038568115233,1,0,1.2677038568115233,62.32308194967102
20260807,310.0,C,0.0016096589152566094,1.0272265435791017,10,0,1.0272265435791017,649.3525030036687
20260807,320.0,C,0.0020519095380643576,0.9981689636230469,762,750,0.9981689636230469,63075.37499839134
20260807,325.0,C,0.0021179050341150214,0.8854991918945312,36,0,0.8854991918945312,3075.7826513244268
20260807,330.0,C,0.002394695717948138,0.862428133544922,2,1,0.862428133544922,193.2088399154917
20260807,335.0,C,0.0025666027065810943,0.7834494311523439,150,147,0.7834494311523439,15530.897967928191
20260807,340.0,C,0.0029915416373168997,0.786012882080078,8,6,0.786012882080078,965.4542495280085
20260807,345.0,C,0.003393141500623334,0.76367423828125,16,1,0.76367423828125,2190.123540426335
20260807,350.0,C,0.0038020623521591345,0.7138700488281251,480,475,0.7138700488281251,73621.91872725678
20260807,355.0,C,0.0043378829894567626,0.7063017651367188,6,2,0.7063017651367188,1049.9672260660516
20260807,360.0,C,0.00485204787742232,0.7432886999511719,8,4,0.7432886999511719,1565.8917073847506
20260807,365.0,C,0.005578017472114202,0.6392858337402343,109,2,0.6392858337402343,24527.485509838938
20260807,370.0,C,0.006257011805026423,0.632938240966797,50,1,0.632938240966797,12620.70566132855
20260807,375.0,C,0.006990877556761204,0.616336844482422,264,12,0.616336844482422,74453.0137605682
20260807,377.5,C,0.007357860829233177,0.609500975341797,28,2,0.609500975341797,8311.056983938677
20260807,380.0,C,0.007852736399734645,0.5877726770019531,1689,1434,0.5877726770019531,535053.6468427634
20260807,382.5,C,0.007621512922768982,0.645389288330078,25,10,0.645389288330078,7686.486320435589
20260807,385.0,C,0.008367447887966886,0.5963785479736328,80,1,0.5963785479736328,27004.097219877774
20260807,387.5,C,0.009057619215917044,0.5622602368164062,10,1,0.5622602368164062,3653.934167893095
20260807,390.0,C,0.009365150420118873,0.5594526477050781,54,12,0.5594526477050781,20401.174787292835
20260807,392.5,C,0.009563511793312392,0.5617719604492188,5,2,0.5617719604492188,1929.0081462700762
20260807,395.0,C,0.009980686724603305,0.5485884985351563,77,1,0.5485884985351563,31002.578003106093
20260807,397.5,C,0.010056873118204298,0.5535933312988282,1,0,0.5535933312988282,405.70431846147966
20260807,400.0,C,0.010268789476959198,0.5485884985351563,1588,5,0.5485884985351563,657834.1392285376
20260807,402.5,C,0.010516117867752974,0.5397995239257813,33,3,0.5397995239257813,13999.61345979975
20260807,405.0,C,0.010984187604115282,0.5185595019531251,596,20,0.5185595019531251,264095.41483401833
20260807,407.5,C,0.01093891169009405,0.5200243310546875,7,2,0.5200243310546875,3089.006455430589
20260807,410.0,C,0.010715178818144665,0.5279588220214844,216,46,0.5279588220214844,93368.38219979918
20260807,412.5,C,0.010662226282783085,0.5251512329101562,15,16,0.5251512329101562,6451.873057106288
20260807,415.0,C,0.010587411454752671,0.5208788146972656,120,15,0.5208788146972656,51252.8118595413
20260807,417.5,C,0.010403794563978538,0.5199022619628906,14,23,0.5199022619628906,5875.792671076415
20260807,420.0,C,0.01018474257870472,0.5184984674072266,520,5,0.5184984674072266,213648.6041911141
20260807,422.5,C,0.01001283591420084,0.5110522528076171,19,15,0.5110522528076171,7674.628458680746
20260807,425.0,C,0.00947470291039467,0.5279588220214844,294,4,0.5279588220214844,112372.38309182003
20260807,427.5,C,0.009070291410780187,0.5355881402587892,11,12,0.5355881402587892,4024.9508838251186
20260807,430.0,C,0.008786804232254973,0.5300950311279298,349,18,0.5300950311279298,123709.49586715586
20260807,432.5,C,0.008505872873679885,0.5187426055908204,4,7,0.5187426055908204,1372.5416703884812
20260807,435.0,C,0.008196554681803813,0.5003712072753908,121,1,0.5003712072753908,40009.522702656366
20260807,437.5,C,0.007665572114174129,0.5293015820312501,8,0,0.5293015820312501,2473.8947572631887
20260807,440.0,C,0.0073017627414329435,0.5042163836669922,366,6,0.5042163836669922,107809.11033528557
20260807,442.5,C,0.006857781652993369,0.5033008654785156,68,0,0.5033008654785156,18812.184337111576
20260807,445.0,C,0.0064092001689597675,0.501103621826172,272,70,0.501103621826172,70326.56397235363
20260807,450.0,C,0.005552903598789717,0.5033008654785156,931,8,0.5033008654785156,208553.01587734043
20260807,455.0,C,0.004734006596825399,0.5029346582031251,190,157,0.5029346582031251,36285.16642328135
20260807,460.0,C,0.004016087066168722,0.5065967309570312,757,59,0.5065967309570312,122643.8170305885
20260807,465.0,C,0.003279877570615887,0.5007374145507812,185,2,0.5007374145507812,24478.005099099868
20260807,470.0,C,0.0028236729884268913,0.5141650146484374,270,31,0.5141650146484374,30755.643847054893
20260807,475.0,C,0.0023818222054147378,0.5217332983398437,133,1,0.5217332983398437,12779.31691528858
20260807,480.0,C,0.0019074401012119404,0.5190477783203125,617,27,0.5190477783203125,47476.941372885376
20260807,485.0,C,0.0015100944879445812,0.5170946728515625,316,1,0.5170946728515625,19250.316069262466
20260807,490.0,C,0.0012069566634087608,0.5185595019531251,151,2,0.5185595019531251,7352.165652544497
20260807,495.0,C,0.0010307891311318138,0.5297898583984376,88,25,0.5297898583984376,3659.3096618309887
20260807,500.0,C,0.0008712819721994904,0.5390671093750001,374,38,0.5390671093750001,13145.496379146869
20260807,505.0,C,0.0007957767334634461,0.5576216113281252,124,1,0.5576216113281252,3980.701221376461
20260807,510.0,C,0.0006343340741565765,0.5585981640625001,32,11,0.5585981640625001,818.8694683376145
20260807,515.0,C,0.0005828908540420569,0.57617611328125,176,3,0.57617611328125,4138.534389952269
20260807,520.0,C,0.000521216675898343,0.5898478515625001,249,11,0.5898478515625001,5235.5740786813485
20260807,530.0,C,0.0003808944193021008,0.6054726953125001,145,23,0.6054726953125001,2228.020956514577
20260807,540.0,C,0.00031569061989323243,0.632816171875,69,1,0.632816171875,878.7339955007894
20260807,550.0,C,0.000345406233079189,0.6894562304687502,841,2,0.6894562304687502,11718.521625712601
20260807,560.0,C,0.00030666372787656044,0.72070591796875,42,2,0.72070591796875,519.5871007432696
20260807,570.0,C,0.00028044828295732834,0.7539087109375,54,4,0.7539087109375,610.9324658702054
20260807,580.0,C,0.00024051156347979999,0.7773459765625,257,4,0.7773459765625,2493.5365844610237
20260807,590.0,C,0.0002237358262463046,0.8095722167968749,5,2,0.8095722167968749,45.12863483301088
20260807,600.0,C,0.00017190241833581183,0.8164080859374999,377,15,0.8164080859374999,2614.3877276980397
20260807,610.0,C,0.0001810410558807259,0.86132951171875,731,1,0.86132951171875,5338.76875899287
20260807,620.0,C,5.5854875736781524e-05,0.773439765625,144,5,0.773439765625,324.4667820620405
20260807,630.0,C,5.3321059054144855e-05,0.8007832421875,252,2,0.8007832421875,542.0582605124209
20260807,640.0,C,0.00012011994687337682,0.9179695703125,22,6,0.9179695703125,106.6066930900157
20260807,650.0,C,0.00014757498870919522,0.9804689453125001,16,2,0.9804689453125001,95.25316191228231
20260807,660.0,C,0.0001400928611589581,1.0078174609375,18,1,1.0078174609375,101.72675001624351
20260807,670.0,C,0.000133757069461372,1.0351610742187503,795,109,1.0351610742187503,4289.735681617261
